
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
F6:17:FB:16:8F:41, 2022-08-11 12:07:59, 2022-08-11 12:07:59, -78,        2, (not associated) ,
3A:A3:77:BA:D8:D1, 2022-08-11 12:07:57, 2022-08-11 12:07:57, -88,        2, (not associated) ,
B6:04:1C:A6:64:BC, 2022-08-11 12:07:43, 2022-08-11 12:07:43,  -1,        1, 58:2F:F7:9C:57:9E,
DA:B8:2B:0C:8D:7D, 2022-08-11 12:07:21, 2022-08-11 12:07:21, -87,        2, (not associated) ,
DA:93:2F:4F:F5:31, 2022-08-11 12:05:57, 2022-08-11 12:05:57, -89,        2, (not associated) ,
7E:C9:F8:65:A7:EC, 2022-08-11 12:05:55, 2022-08-11 12:05:55, -91,        1, (not associated) ,
F6:44:6E:05:23:A9, 2022-08-11 12:04:23, 2022-08-11 12:04:23, -91,        2, (not associated) ,
72:28:22:DE:E7:5D, 2022-08-11 12:03:34, 2022-08-11 12:03:34, -88,        3, (not associated) ,
86:A8:A2:D9:4D:D9, 2022-08-11 12:03:36, 2022-08-11 12:03:36, -90,        2, (not associated) ,
62:45:BF:10:3A:D6, 2022-08-11 12:01:45, 2022-08-11 12:01:45, -88,        2, (not associated) ,
5E:F2:88:01:78:DE, 2022-08-11 12:01:09, 2022-08-11 12:01:09, -90,        2, (not associated) ,
FA:53:A7:03:23:A7, 2022-08-11 12:01:09, 2022-08-11 12:01:09, -91,        2, (not associated) ,
B2:2D:8D:38:D9:88, 2022-08-11 11:59:22, 2022-08-11 11:59:22, -89,        5, (not associated) ,Servier_Devices,Servier_Wifi,GRS_Internet,MyWifi
66:9B:A5:C4:97:EC, 2022-08-11 11:57:48, 2022-08-11 11:57:48, -87,        2, (not associated) ,
4E:39:1B:1E:56:D1, 2022-08-11 11:56:22, 2022-08-11 11:56:22, -84,        1, (not associated) ,
06:CA:EB:5F:44:00, 2022-08-11 11:56:11, 2022-08-11 11:56:11, -90,        1, (not associated) ,
7A:27:46:B5:52:13, 2022-08-11 11:50:55, 2022-08-11 11:50:55, -87,        1, (not associated) ,
E6:E6:12:2A:55:5B, 2022-08-11 11:50:43, 2022-08-11 11:50:43, -79,        1, (not associated) ,
F6:AE:5A:BB:A3:B3, 2022-08-11 11:50:43, 2022-08-11 11:50:43, -81,        2, (not associated) ,
2E:9E:B5:0C:EB:4B, 2022-08-11 11:50:46, 2022-08-11 11:50:46, -88,        2, (not associated) ,
C6:FB:53:CE:C2:24, 2022-08-11 11:49:31, 2022-08-11 11:49:31, -90,        2, (not associated) ,
B2:92:98:E5:C8:0C, 2022-08-11 11:48:32, 2022-08-11 11:48:32, -89,        2, (not associated) ,
DA:AC:72:5D:3B:8F, 2022-08-11 11:47:22, 2022-08-11 11:47:22, -90,        5, (not associated) ,Servier_Devices,Servier_Wifi,GRS_Internet,MyWifi
A6:32:ED:23:D3:28, 2022-08-11 11:47:12, 2022-08-11 11:47:12, -88,        2, 00:25:00:FF:94:73,
4A:9C:1C:69:1B:1E, 2022-08-11 11:47:12, 2022-08-11 11:47:12, -89,        2, 00:25:00:FF:94:73,
62:55:CB:39:D3:17, 2022-08-11 11:46:43, 2022-08-11 11:46:43, -88,        2, (not associated) ,
DE:43:27:E9:4F:44, 2022-08-11 11:46:22, 2022-08-11 11:46:22, -91,        1, (not associated) ,
AE:F1:88:B8:F2:40, 2022-08-11 11:46:09, 2022-08-11 11:46:09, -91,        2, (not associated) ,
AA:60:F6:39:D7:88, 2022-08-11 11:45:55, 2022-08-11 11:45:55, -81,        2, (not associated) ,
3E:86:BF:6E:07:23, 2022-08-11 11:45:48, 2022-08-11 11:46:00, -87,        4, 00:25:00:FF:94:73,
4A:A0:F2:37:C6:62, 2022-08-11 11:45:43, 2022-08-11 11:45:43, -90,        2, (not associated) ,
92:CE:16:E6:6F:20, 2022-08-11 11:45:07, 2022-08-11 11:45:07, -87,        1, (not associated) ,
66:2B:9F:04:7D:97, 2022-08-11 11:44:08, 2022-08-11 11:44:08, -90,        1, (not associated) ,
66:3D:95:B9:8D:AE, 2022-08-11 11:43:36, 2022-08-11 11:43:36, -89,        1, (not associated) ,
92:E7:46:75:F8:E7, 2022-08-11 11:43:10, 2022-08-11 11:43:10, -90,        1, (not associated) ,Servier_Wifi
36:93:D9:CB:46:B2, 2022-08-11 11:43:10, 2022-08-11 11:43:10, -92,        1, (not associated) ,MyWifi
9E:1A:40:52:EF:04, 2022-08-11 11:43:10, 2022-08-11 11:43:10, -93,        1, (not associated) ,
EE:8F:02:78:7B:05, 2022-08-11 11:42:56, 2022-08-11 11:42:56, -82,        2, (not associated) ,Servier_Wifi
1E:05:C9:D0:EE:3B, 2022-08-11 11:42:56, 2022-08-11 11:42:56, -83,        2, (not associated) ,
56:3F:7D:8F:40:7B, 2022-08-11 11:42:56, 2022-08-11 11:42:56, -83,        2, (not associated) ,MyWifi
7E:2E:FD:60:36:4F, 2022-08-11 11:42:56, 2022-08-11 11:42:56, -83,        2, (not associated) ,GRS_Internet
98:7E:CA:80:DF:4E, 2022-08-11 10:42:29, 2022-08-11 11:42:48,  -1,        7, 98:7E:CA:80:DF:4E,
4E:3D:E9:32:19:F8, 2022-08-11 11:42:10, 2022-08-11 11:42:10, -84,        1, (not associated) ,
D2:AC:78:4E:45:3E, 2022-08-11 11:42:07, 2022-08-11 11:42:07, -87,        1, (not associated) ,
92:15:99:D5:34:59, 2022-08-11 11:42:00, 2022-08-11 11:42:00, -91,        1, (not associated) ,
DE:50:14:49:EF:B8, 2022-08-11 11:41:07, 2022-08-11 11:41:07, -85,        1, (not associated) ,
42:AE:88:58:55:EE, 2022-08-11 11:41:07, 2022-08-11 11:41:07, -85,        1, (not associated) ,MyWifi
0E:6E:0C:CF:21:93, 2022-08-11 11:41:07, 2022-08-11 11:41:07, -85,        1, (not associated) ,GRS_Internet
B6:B5:80:A4:6C:72, 2022-08-11 11:41:07, 2022-08-11 11:41:07, -86,        1, (not associated) ,Servier_Wifi
92:58:4D:21:7D:E1, 2022-08-11 11:41:11, 2022-08-11 11:41:11, -87,        1, (not associated) ,
76:6C:CB:B1:41:88, 2022-08-11 11:41:11, 2022-08-11 11:41:11, -88,        2, (not associated) ,Servier_Wifi
9A:8C:20:02:01:6C, 2022-08-11 11:41:11, 2022-08-11 11:41:11, -88,        2, (not associated) ,MyWifi
4E:03:DC:91:45:1C, 2022-08-11 11:41:11, 2022-08-11 11:41:11, -88,        2, (not associated) ,GRS_Internet
BE:97:AC:DE:B0:DF, 2022-08-11 11:41:09, 2022-08-11 11:41:09, -89,        2, (not associated) ,
66:1D:F8:7C:D9:7C, 2022-08-11 11:41:09, 2022-08-11 11:41:09, -89,        2, (not associated) ,MyWifi
12:AA:72:D3:34:7A, 2022-08-11 11:41:09, 2022-08-11 11:41:09, -92,        2, (not associated) ,Servier_Wifi
96:6F:14:71:B7:1D, 2022-08-11 11:41:00, 2022-08-11 11:41:00, -90,        1, (not associated) ,
0A:76:8D:C5:E2:47, 2022-08-11 11:41:00, 2022-08-11 11:41:00, -91,        2, (not associated) ,
7E:2C:54:16:FD:6A, 2022-08-11 11:40:36, 2022-08-11 11:40:36, -90,        1, (not associated) ,
C2:E8:A1:2E:2E:69, 2022-08-11 11:40:23, 2022-08-11 11:40:23, -85,        1, (not associated) ,
CE:A1:F1:ED:8C:BF, 2022-08-11 11:39:35, 2022-08-11 11:39:35, -87,        2, (not associated) ,
F6:0C:91:2F:23:03, 2022-08-11 11:38:33, 2022-08-11 11:38:33, -83,        1, (not associated) ,
9A:13:74:AE:48:79, 2022-08-11 11:38:35, 2022-08-11 11:38:35, -87,        2, (not associated) ,
06:92:F2:8C:BE:1F, 2022-08-11 11:37:47, 2022-08-11 11:37:47, -90,        1, (not associated) ,
EE:79:20:3A:4B:F3, 2022-08-11 11:37:33, 2022-08-11 11:37:33, -91,        1, (not associated) ,
D8:CF:BF:03:65:72, 2022-08-11 11:33:58, 2022-08-11 11:33:58, -92,        1, (not associated) ,
FA:AE:C0:5C:74:B9, 2022-08-11 11:32:23, 2022-08-11 11:32:23, -88,        2, (not associated) ,
52:92:19:31:EB:DE, 2022-08-11 11:32:09, 2022-08-11 11:32:09, -89,        3, (not associated) ,
92:8B:78:28:47:2B, 2022-08-11 11:31:31, 2022-08-11 11:31:56, -90,      147, 04:18:D6:A4:10:B5,VIVOFIBRA-4161
B6:A1:4A:B4:23:DF, 2022-08-11 11:31:36, 2022-08-11 11:31:36, -91,        1, (not associated) ,
9E:BC:18:BD:92:93, 2022-08-11 11:30:23, 2022-08-11 11:30:23, -84,        3, (not associated) ,
C2:5C:D4:46:BC:3B, 2022-08-11 11:28:22, 2022-08-11 11:28:22, -90,        1, (not associated) ,
3E:B3:D7:AB:F5:32, 2022-08-11 11:27:59, 2022-08-11 11:27:59, -89,        2, (not associated) ,
56:B8:1A:73:63:1C, 2022-08-11 11:27:47, 2022-08-11 11:27:47, -90,        4, (not associated) ,
DA:6A:0A:82:5B:7D, 2022-08-11 11:26:46, 2022-08-11 11:26:46, -91,        2, (not associated) ,
1E:9C:CA:62:51:5D, 2022-08-11 11:26:11, 2022-08-11 11:26:11, -90,        3, (not associated) ,
60:1D:91:62:76:13, 2022-08-11 11:25:12, 2022-08-11 11:25:12, -87,        1, (not associated) ,
D6:A7:47:2F:98:71, 2022-08-11 11:21:32, 2022-08-11 11:21:32, -91,        1, (not associated) ,
9E:5D:4E:4E:FF:C6, 2022-08-11 11:20:10, 2022-08-11 11:20:10, -89,        2, (not associated) ,
5E:B3:FD:A1:8D:92, 2022-08-11 11:18:45, 2022-08-11 11:18:45, -85,        1, (not associated) ,
86:4A:A2:1B:0A:3E, 2022-08-11 11:18:48, 2022-08-11 11:18:48, -87,        2, (not associated) ,
7A:FD:E2:39:2A:41, 2022-08-11 11:18:31, 2022-08-11 11:18:31, -92,        1, (not associated) ,
1A:F4:CF:32:40:DD, 2022-08-11 11:18:23, 2022-08-11 11:18:23, -81,        2, (not associated) ,
B8:3B:CC:70:70:B6, 2022-08-11 11:18:19, 2022-08-11 11:18:19, -92,        1, (not associated) ,
22:25:71:7D:5B:0C, 2022-08-11 11:18:00, 2022-08-11 11:18:00, -89,        1, (not associated) ,
B6:00:F1:46:42:DE, 2022-08-11 11:17:48, 2022-08-11 11:17:48, -88,        2, (not associated) ,
16:1B:6F:B8:7A:D2, 2022-08-11 11:17:43, 2022-08-11 11:17:43, -91,        2, (not associated) ,
5E:86:AB:13:CF:83, 2022-08-11 11:16:55, 2022-08-11 11:16:55, -88,        1, (not associated) ,
E6:5F:72:84:CF:77, 2022-08-11 11:16:34, 2022-08-11 11:16:34, -91,        1, (not associated) ,
12:30:B2:80:CC:D3, 2022-08-11 11:15:59, 2022-08-11 11:15:59, -84,        2, (not associated) ,
88:B4:A6:FC:88:3C, 2022-08-11 11:12:58, 2022-08-11 11:12:58, -90,        1, (not associated) ,
06:96:ED:27:67:81, 2022-08-11 11:12:22, 2022-08-11 11:12:22, -86,        2, (not associated) ,
3A:41:78:FF:2C:F1, 2022-08-11 11:12:10, 2022-08-11 11:12:10, -91,        2, (not associated) ,
D6:A8:99:10:97:66, 2022-08-11 11:11:46, 2022-08-11 11:11:46, -88,        1, (not associated) ,
B8:94:E7:42:36:A4, 2022-08-11 10:45:33, 2022-08-11 11:09:36, -89,        7, A2:B5:3C:1C:A3:06,
26:0D:C3:8D:06:D5, 2022-08-11 11:08:35, 2022-08-11 11:08:35, -89,        2, (not associated) ,
E2:CD:F1:93:C6:4F, 2022-08-11 11:08:00, 2022-08-11 11:08:00, -88,        2, (not associated) ,
BA:FA:EF:EA:80:AD, 2022-08-11 11:07:59, 2022-08-11 11:07:59, -88,        1, (not associated) ,
AA:18:4B:E5:53:8E, 2022-08-11 11:07:44, 2022-08-11 11:07:44, -86,        1, (not associated) ,
0E:A4:6F:AE:79:8E, 2022-08-11 11:07:24, 2022-08-11 11:07:24, -90,        2, (not associated) ,
06:7B:3E:6F:9B:17, 2022-08-11 11:05:23, 2022-08-11 11:05:23, -89,        2, (not associated) ,
76:D8:F8:44:34:D0, 2022-08-11 11:03:47, 2022-08-11 11:03:47, -90,        1, (not associated) ,
76:1D:F6:4E:E1:81, 2022-08-11 11:02:58, 2022-08-11 11:02:58, -88,        2, (not associated) ,
9E:72:5E:11:8F:C6, 2022-08-11 11:02:22, 2022-08-11 11:02:22, -90,        1, (not associated) ,
0C:CB:85:E1:9F:19, 2022-08-11 11:01:45, 2022-08-11 11:01:45, -89,        1, (not associated) ,
F2:D9:72:F4:58:B2, 2022-08-11 11:01:23, 2022-08-11 11:01:23, -89,        3, (not associated) ,
22:5E:D6:19:1A:94, 2022-08-11 11:01:20, 2022-08-11 11:01:20, -89,        2, (not associated) ,
4E:57:A4:58:24:37, 2022-08-11 11:01:19, 2022-08-11 11:01:19, -89,        1, (not associated) ,
0C:CB:85:81:AC:FC, 2022-08-11 11:01:00, 2022-08-11 11:01:00, -79,        1, (not associated) ,
E2:7F:D3:19:67:D8, 2022-08-11 11:00:10, 2022-08-11 11:00:10, -82,        2, (not associated) ,
26:E2:C3:10:8D:8F, 2022-08-11 11:00:10, 2022-08-11 11:00:10, -87,        2, (not associated) ,
06:76:5E:C9:A5:15, 2022-08-11 10:59:00, 2022-08-11 10:59:00, -91,        1, (not associated) ,djaci1020
60:1D:91:64:DE:04, 2022-08-11 10:57:47, 2022-08-11 10:57:47, -90,        1, (not associated) ,
96:15:52:D7:56:D5, 2022-08-11 10:57:33, 2022-08-11 10:57:33, -87,        3, (not associated) ,casa grande,casagrandecorporativo
F6:16:EB:73:49:9B, 2022-08-11 10:57:21, 2022-08-11 10:57:21, -85,        3, (not associated) ,casa grande,casagrandecorporativo
AE:E1:0F:B7:A6:BA, 2022-08-11 10:57:09, 2022-08-11 10:57:09, -91,        2, (not associated) ,
32:73:FE:A6:5A:40, 2022-08-11 10:56:59, 2022-08-11 10:56:59, -91,        2, (not associated) ,
72:E0:C6:6E:A3:E6, 2022-08-11 10:53:09, 2022-08-11 10:53:09, -88,        2, (not associated) ,
E2:EC:59:B2:F5:5D, 2022-08-11 10:51:07, 2022-08-11 10:51:07, -89,        1, (not associated) ,
DC:BF:E9:44:46:3B, 2022-08-11 10:50:48, 2022-08-11 10:50:48, -91,        1, (not associated) ,
1A:73:7A:A6:95:5F, 2022-08-11 10:49:31, 2022-08-11 10:49:31, -86,        2, (not associated) ,
A2:65:39:03:91:35, 2022-08-11 10:49:19, 2022-08-11 10:49:19, -91,        2, (not associated) ,
64:C2:DE:92:C6:F5, 2022-08-11 10:47:33, 2022-08-11 10:47:33, -89,        2, (not associated) ,
9A:F2:0C:11:29:5D, 2022-08-11 10:47:09, 2022-08-11 10:47:09, -85,        2, (not associated) ,
92:BE:DE:94:7F:FE, 2022-08-11 10:46:43, 2022-08-11 10:46:43, -88,        2, (not associated) ,
0A:DF:5A:ED:48:5C, 2022-08-11 10:46:31, 2022-08-11 10:46:31, -92,        2, (not associated) ,
36:11:F4:77:DD:C5, 2022-08-11 10:46:20, 2022-08-11 10:46:20, -89,        1, (not associated) ,
66:B9:50:B5:0F:93, 2022-08-11 10:44:43, 2022-08-11 10:44:43, -87,        2, (not associated) ,
1E:1E:78:16:DF:C4, 2022-08-11 10:44:21, 2022-08-11 10:44:21, -90,        2, (not associated) ,
02:D1:ED:A0:80:9C, 2022-08-11 10:42:20, 2022-08-11 10:42:20, -86,        2, (not associated) ,
16:53:E2:8B:34:CD, 2022-08-11 10:42:20, 2022-08-11 10:42:20, -90,        1, (not associated) ,
BE:EF:B9:C1:CB:28, 2022-08-11 10:41:57, 2022-08-11 10:41:57, -90,        1, (not associated) ,
0A:7F:16:C4:50:E6, 2022-08-11 10:41:45, 2022-08-11 10:41:45, -90,        4, (not associated) ,
CA:EF:2F:27:F4:7B, 2022-08-11 10:41:32, 2022-08-11 10:41:32, -86,        2, (not associated) ,
98:7E:CA:BE:71:DE, 2022-08-11 10:41:24, 2022-08-11 10:41:24,  -1,        1, 98:7E:CA:BE:71:DE,
D2:6B:2D:46:E7:C7, 2022-08-11 10:44:29, 2022-08-11 10:44:29, -81,        2, (not associated) ,
3E:AE:1A:18:12:20, 2022-08-11 10:44:37, 2022-08-11 10:44:37, -90,        1, (not associated) ,
BA:35:A8:60:9A:40, 2022-08-11 10:45:15, 2022-08-11 10:45:15, -92,        1, (not associated) ,
52:E9:95:C2:6F:77, 2022-08-11 10:47:02, 2022-08-11 10:47:02, -93,        2, (not associated) ,
AA:0C:43:3E:F8:55, 2022-08-11 10:49:30, 2022-08-11 10:49:30, -90,        2, (not associated) ,
62:E7:A8:88:2D:D2, 2022-08-11 10:53:11, 2022-08-11 10:53:27, -88,        4, (not associated) ,
12:C7:09:C4:7A:B3, 2022-08-11 10:54:17, 2022-08-11 10:54:17, -91,        1, (not associated) ,
1A:AD:1D:C7:98:D0, 2022-08-11 10:55:33, 2022-08-11 10:55:42, -84,        6, (not associated) ,
E2:3B:EB:1A:3D:E5, 2022-08-11 10:57:03, 2022-08-11 10:57:03, -85,        2, (not associated) ,
86:E6:0E:35:51:F8, 2022-08-11 10:58:41, 2022-08-11 10:58:41, -91,        8, (not associated) ,djaci1020
0C:CB:85:DB:25:5C, 2022-08-11 11:00:16, 2022-08-11 11:00:16, -88,        1, (not associated) ,
8A:78:95:F5:52:76, 2022-08-11 11:05:16, 2022-08-11 11:05:16, -88,        1, (not associated) ,
0A:FE:3F:58:36:0F, 2022-08-11 11:10:25, 2022-08-11 11:10:25, -90,        1, (not associated) ,
42:EC:98:E1:32:39, 2022-08-11 11:11:15, 2022-08-11 11:11:15, -87,        3, (not associated) ,
FA:86:EB:0A:FA:34, 2022-08-11 11:18:05, 2022-08-11 11:18:05, -89,        1, (not associated) ,
76:64:51:9D:56:CD, 2022-08-11 11:19:13, 2022-08-11 11:19:13, -88,        1, (not associated) ,
AE:B0:9F:20:13:2D, 2022-08-11 11:19:14, 2022-08-11 11:19:14, -88,        2, (not associated) ,
12:0C:39:4C:CE:DA, 2022-08-11 11:20:18, 2022-08-11 11:20:18, -92,        2, (not associated) ,
E2:2F:94:0A:C7:41, 2022-08-11 11:20:15, 2022-08-11 11:20:15, -81,        1, (not associated) ,
46:86:D1:A9:4C:F2, 2022-08-11 11:20:29, 2022-08-11 11:20:29, -90,        1, (not associated) ,
9C:04:EB:EB:29:17, 2022-08-11 11:20:41, 2022-08-11 11:20:41, -91,        1, (not associated) ,
DA:95:AD:4D:E6:65, 2022-08-11 11:21:04, 2022-08-11 11:21:04, -91,        1, (not associated) ,
BE:EF:60:D5:EF:4F, 2022-08-11 11:21:14, 2022-08-11 11:21:14, -91,        1, (not associated) ,
12:9D:F6:05:8A:05, 2022-08-11 11:21:13, 2022-08-11 11:21:13, -86,        1, (not associated) ,
AE:F2:2C:1C:B6:5A, 2022-08-11 11:21:29, 2022-08-11 11:21:29, -90,        1, (not associated) ,
0A:4F:06:87:E6:7A, 2022-08-11 11:25:26, 2022-08-11 11:25:26, -87,        2, (not associated) ,
C2:7D:67:12:96:83, 2022-08-11 11:26:49, 2022-08-11 11:26:49, -87,        3, (not associated) ,
8A:D8:1B:1E:D1:CD, 2022-08-11 11:26:49, 2022-08-11 11:26:49, -81,        2, (not associated) ,
5E:74:63:7A:C2:2D, 2022-08-11 11:27:02, 2022-08-11 11:27:02, -84,        2, (not associated) ,
AE:E0:AD:5E:4D:E9, 2022-08-11 11:27:01, 2022-08-11 11:27:01, -77,        2, (not associated) ,
16:DB:7D:51:90:04, 2022-08-11 11:27:50, 2022-08-11 11:27:50, -86,        2, (not associated) ,
5A:D1:71:C9:08:D4, 2022-08-11 11:28:38, 2022-08-11 11:28:38, -88,        1, (not associated) ,
D6:77:3C:A6:D7:6D, 2022-08-11 11:29:01, 2022-08-11 11:29:01, -88,        3, (not associated) ,
0E:B8:2F:93:41:E3, 2022-08-11 11:29:37, 2022-08-11 11:29:37, -88,        1, (not associated) ,
F2:96:5F:E4:5A:0F, 2022-08-11 11:31:13, 2022-08-11 11:31:13, -88,        2, (not associated) ,
7E:2F:15:04:F5:73, 2022-08-11 11:31:26, 2022-08-11 11:31:26, -91,        2, (not associated) ,
D6:F7:F5:60:9A:57, 2022-08-11 11:32:01, 2022-08-11 11:32:01, -89,        1, (not associated) ,
E6:F0:AD:01:AA:B9, 2022-08-11 11:32:02, 2022-08-11 11:32:02, -87,        2, (not associated) ,
22:D1:33:5F:2D:BD, 2022-08-11 11:33:14, 2022-08-11 11:33:14, -90,        2, (not associated) ,
42:EB:E5:63:8B:3B, 2022-08-11 11:33:14, 2022-08-11 11:33:14, -81,        2, (not associated) ,#NET-CLARO-WIFI
46:19:03:99:D6:4A, 2022-08-11 11:34:14, 2022-08-11 11:34:14, -91,        3, (not associated) ,
7E:1E:FC:CF:60:AB, 2022-08-11 11:36:01, 2022-08-11 11:36:01, -90,        2, (not associated) ,
32:B9:53:5F:65:2C, 2022-08-11 11:36:04, 2022-08-11 11:36:04, -90,        1, (not associated) ,CLARO APT 202 2G
46:C5:95:86:9F:A6, 2022-08-11 11:37:37, 2022-08-11 11:37:37, -88,        2, (not associated) ,
CA:4C:A3:F0:DB:AB, 2022-08-11 11:37:51, 2022-08-11 11:37:51, -88,        1, (not associated) ,
C2:2E:3D:43:64:84, 2022-08-11 11:38:18, 2022-08-11 11:38:18, -90,        3, (not associated) ,
C2:13:4A:15:58:D7, 2022-08-11 11:38:30, 2022-08-11 11:38:30, -80,        1, (not associated) ,
5E:A3:28:68:08:CB, 2022-08-11 11:40:53, 2022-08-11 11:40:53, -92,        2, (not associated) ,
22:1C:D5:5D:7B:4B, 2022-08-11 11:41:03, 2022-08-11 11:41:03, -86,        3, (not associated) ,
E2:36:44:C6:D4:FC, 2022-08-11 11:41:28, 2022-08-11 11:41:28, -89,        1, (not associated) ,
06:8C:50:F5:76:96, 2022-08-11 11:41:38, 2022-08-11 11:41:38, -90,        1, (not associated) ,
CA:1B:BC:C2:67:0E, 2022-08-11 11:41:37, 2022-08-11 11:41:37, -89,        1, (not associated) ,
DA:7E:A4:78:33:80, 2022-08-11 11:41:51, 2022-08-11 11:41:51, -88,        2, (not associated) ,Servier_Wifi
92:B8:81:6A:A3:30, 2022-08-11 11:41:51, 2022-08-11 11:41:51, -88,        2, (not associated) ,MyWifi
26:4C:51:FE:B6:DE, 2022-08-11 11:41:51, 2022-08-11 11:41:51, -87,        2, (not associated) ,
02:32:A3:B8:9D:42, 2022-08-11 11:41:51, 2022-08-11 11:41:51, -86,        2, (not associated) ,GRS_Internet
12:6E:73:67:DC:F2, 2022-08-11 11:42:13, 2022-08-11 11:42:13, -88,        1, (not associated) ,
3E:15:F1:52:0C:68, 2022-08-11 11:42:13, 2022-08-11 11:42:13, -87,        2, (not associated) ,
3E:FD:73:76:B4:71, 2022-08-11 11:42:38, 2022-08-11 11:42:38, -86,        2, (not associated) ,
C6:3C:64:71:71:20, 2022-08-11 11:43:04, 2022-08-11 11:43:04, -91,        1, (not associated) ,
6A:D6:BE:07:E6:E7, 2022-08-11 11:43:16, 2022-08-11 11:43:16, -89,        2, (not associated) ,
8E:A9:2E:98:1F:7D, 2022-08-11 11:43:17, 2022-08-11 11:43:17, -88,        1, (not associated) ,
92:2A:A5:9C:F5:E3, 2022-08-11 11:43:38, 2022-08-11 11:43:38, -88,        2, (not associated) ,
52:72:C4:B3:46:4B, 2022-08-11 11:43:39, 2022-08-11 11:43:40, -88,        2, (not associated) ,
E6:C7:13:24:FD:33, 2022-08-11 11:43:39, 2022-08-11 11:43:39, -87,        1, (not associated) ,
E6:C3:5A:57:2F:2A, 2022-08-11 11:44:26, 2022-08-11 11:44:26, -70,        4, (not associated) ,
E6:29:49:F5:B5:BC, 2022-08-11 11:45:38, 2022-08-11 11:45:38, -88,        1, (not associated) ,
BE:8E:81:8D:D3:FC, 2022-08-11 11:45:38, 2022-08-11 11:45:38, -87,        1, (not associated) ,
DE:53:14:02:C5:5A, 2022-08-11 11:45:39, 2022-08-11 11:45:39, -83,        2, (not associated) ,
8A:33:6E:61:9D:2E, 2022-08-11 11:45:37, 2022-08-11 11:45:37, -82,        1, (not associated) ,
A2:66:FC:0A:05:4A, 2022-08-11 11:45:42, 2022-08-11 11:45:42, -81,        2, (not associated) ,
8A:A2:AF:B5:29:6F, 2022-08-11 11:45:51, 2022-08-11 11:45:51, -88,        4, (not associated) ,Servier_Devices,GRS_Internet,MyWifi
86:4A:4C:F2:FD:73, 2022-08-11 11:45:52, 2022-08-11 11:45:52, -88,        1, (not associated) ,
22:EC:06:D8:B1:D2, 2022-08-11 11:46:02, 2022-08-11 11:46:02, -90,        2, (not associated) ,
36:97:D9:B8:28:26, 2022-08-11 11:46:50, 2022-08-11 11:46:51, -89,        2, (not associated) ,
4E:7B:06:D4:1D:D4, 2022-08-11 11:46:52, 2022-08-11 11:46:52, -85,        1, (not associated) ,
3E:E8:67:0A:65:66, 2022-08-11 11:48:16, 2022-08-11 11:48:16, -90,        2, (not associated) ,
52:27:6E:C3:BB:0F, 2022-08-11 11:48:15, 2022-08-11 11:48:15, -88,        2, (not associated) ,
86:37:6B:93:49:CE, 2022-08-11 11:48:39, 2022-08-11 11:48:39, -89,        1, (not associated) ,MMI Corretores 2.4GHz
22:96:FE:2B:06:B9, 2022-08-11 11:48:40, 2022-08-11 11:48:40, -89,        1, (not associated) ,
56:77:E2:D7:FD:D6, 2022-08-11 11:49:29, 2022-08-11 11:49:29, -88,        1, (not associated) ,
5A:C2:E0:5C:44:AA, 2022-08-11 11:49:38, 2022-08-11 11:49:38, -88,        9, (not associated) ,Servier_Wifi,GRS_Internet,MyWifi,Servier_Devices
0E:25:FA:0A:20:B0, 2022-08-11 11:51:01, 2022-08-11 11:51:01, -87,        2, (not associated) ,
3A:1D:A5:54:B0:53, 2022-08-11 11:51:01, 2022-08-11 11:51:01, -84,        2, (not associated) ,
D8:C6:78:1E:B6:8F, 2022-08-11 11:51:04, 2022-08-11 11:51:04,  -1,        1, D8:C6:78:1E:B6:8F,
82:21:D2:72:C1:1D, 2022-08-11 11:52:38, 2022-08-11 11:52:38, -83,        2, (not associated) ,
A4:C3:37:06:36:E0, 2022-08-11 11:52:49, 2022-08-11 11:52:49, -88,        1, 8A:5A:85:A6:FE:D7,
46:F9:D2:CB:EC:1C, 2022-08-11 11:53:53, 2022-08-11 11:53:53, -88,        2, (not associated) ,
42:6D:DA:2C:66:38, 2022-08-11 11:54:03, 2022-08-11 11:54:03, -89,        1, (not associated) ,
F6:99:B9:71:48:10, 2022-08-11 11:54:51, 2022-08-11 11:54:51, -87,        5, (not associated) ,Servier_Devices,Servier_Wifi,GRS_Internet,MyWifi
C2:1F:54:81:2B:59, 2022-08-11 11:55:52, 2022-08-11 11:55:52, -90,        2, (not associated) ,
A6:88:6C:93:2B:33, 2022-08-11 11:56:26, 2022-08-11 11:56:26, -90,        1, (not associated) ,
4A:17:91:49:78:11, 2022-08-11 11:56:50, 2022-08-11 11:56:50, -90,        1, (not associated) ,
60:1D:91:A2:B9:29, 2022-08-11 11:56:53, 2022-08-11 11:56:53, -90,        1, (not associated) ,
DE:7C:76:A7:95:06, 2022-08-11 11:56:53, 2022-08-11 11:56:53, -86,        2, (not associated) ,
B2:8E:32:4B:BA:38, 2022-08-11 11:57:25, 2022-08-11 11:57:25, -92,        1, (not associated) ,
A2:86:51:AF:CB:96, 2022-08-11 11:57:27, 2022-08-11 11:57:27, -92,        1, (not associated) ,
A0:56:F3:15:F5:C1, 2022-08-11 11:57:38, 2022-08-11 11:57:38, -87,        2, FA:55:CD:59:43:95,
